7/1/2019,6:00:00 AM,Magnifica Italia (R),
7/19/2019,6:30:00 AM,Magnifica Italia (R),
7/19/2019,7:00:00 AM,David Rocco's Dolce Vita (R),
7/19/2019,7:30:00 AM,David Rocco's Dolce Vita (R),
7/19/2019,8:00:00 AM,In The Kitchen (R),
7/19/2019,8:30:00 AM,In The Kitchen (R),
7/19/2019,9:00:00 AM,Made In Spain (R),
7/19/2019,9:30:00 AM,Pati's Mexican Table (R),
7/19/2019,10:00:00 AM,David Rocco's Dolce India,
7/19/2019,10:30:00 AM,David Rocco's Dolce Vita (R),
7/19/2019,11:00:00 AM,David Rocco's Dolce Vita (R),
7/19/2019,11:30:00 AM,In The Kitchen (R),
7/19/2019,12:00:00 PM,In The Kitchen (R),
7/19/2019,12:30:00 PM,Made In Spain (R),
7/19/2019,1:00:00 PM,MASH (R),
7/19/2019,1:30:00 PM,MASH (R),
7/19/2019,2:00:00 PM,Lidia's Italy In America (R),
7/19/2019,2:30:00 PM,Lidia's Kitchen (R),
7/19/2019,3:00:00 PM,Mexico One Plate At A Time (R),
7/19/2019,3:30:00 PM,David Rocco's Dolce Vita (R),
7/19/2019,4:00:00 PM,David Rocco's Dolce Vita (R),
7/19/2019,4:30:00 PM,Made In Spain (R),
7/19/2019,5:00:00 PM,Celebrity Taste Makers (R),
7/19/2019,5:30:00 PM,Celebrity Taste Makers (R),
7/19/2019,6:00:00 PM,Pati's Mexican Table (R),
7/19/2019,6:30:00 PM,Lidia's Kitchen (R),
7/19/2019,7:00:00 PM,MASH (R),
7/19/2019,7:30:00 PM,MASH (R),
7/19/2019,8:00:00 PM,MASH (R),
7/19/2019,8:30:00 PM,MASH (R),
7/19/2019,9:00:00 PM,Feature Film 18+ (R),
7/19/2019,12:20:00 XM,MASH (R),
7/19/2019,12:50:00 XM,MASH (R),
7/19/2019,1:20:00 XM,MASH (R),
7/19/2019,1:50:00 XM,NSP Feature,
7/19/2019,2:00:00 XM,Bliss (R),
7/19/2019,2:30:00 XM,Bliss (R),
7/19/2019,3:00:00 XM,Bliss (R),
7/19/2019,3:30:00 XM,Bliss (R),
7/19/2019,4:00:00 XM,Bliss (R),
7/19/2019,4:30:00 XM,Bliss (R),
7/19/2019,5:00:00 XM,Salven Nuestro Hogar (R),
7/19/2019,5:30:00 XM,Al Calor de la Cocina (R),
7/20/2019,6:00:00 AM,Magnifica Italia (R),
7/20/2019,6:30:00 AM,PP - Kingstar,
7/20/2019,7:00:00 AM,David Rocco's Dolce Vita (R),
7/20/2019,7:30:00 AM,PP - Direct Buy,
7/20/2019,8:00:00 AM,In The Kitchen (R),
7/20/2019,8:30:00 AM,PP - Direct Buy,
7/20/2019,9:00:00 AM,Feature Film PG (R),
7/20/2019,11:15:00 AM,Feature Film PG (R),
7/20/2019,1:30:00 PM,Feature Film PG (R),
7/20/2019,3:30:00 PM,MASH (R),
7/20/2019,4:00:00 PM,MASH (R),
7/20/2019,4:30:00 PM,MASH (R),
7/20/2019,5:00:00 PM,MASH (R),
7/20/2019,5:30:00 PM,MASH (R),
7/20/2019,6:00:00 PM,MASH (R),
7/20/2019,6:30:00 PM,MASH (R),
7/20/2019,7:00:00 PM,Zucchero La Session Cubana (R),
7/20/2019,9:00:00 PM,Feature Film PG (R),
7/20/2019,11:35:00 PM,Feature Film PG (R),
7/20/2019,1:50:00 XM,NSP Feature,
7/20/2019,2:00:00 XM,Bliss (R),
7/20/2019,2:30:00 XM,Bliss (R),
7/20/2019,3:00:00 XM,Bliss (R),
7/20/2019,3:30:00 XM,Bliss (R),
7/20/2019,4:00:00 XM,Bliss (R),
7/20/2019,4:30:00 XM,Bliss (R),
7/20/2019,5:00:00 XM,Salven Nuestro Hogar (R),
7/20/2019,5:30:00 XM,Al Calor de la Cocina (R),
7/21/2019,6:00:00 AM,PP - In Conversazione,
7/21/2019,6:30:00 AM,PP - Kingstar,
7/21/2019,7:00:00 AM,Opening Spain,
7/21/2019,7:30:00 AM,PP - Kingstar,
7/21/2019,8:00:00 AM,PP - Kingstar,
7/21/2019,8:30:00 AM,PP - Direct Buy,
7/21/2019,9:00:00 AM,Feature Film 14+ (R),
7/21/2019,11:00:00 AM,Feature Film 14+ (R),
7/21/2019,1:00:00 PM,Feature Film 14+ (R),
7/21/2019,3:00:00 PM,The Two Cellos Live at Sydney Opera (R),
7/21/2019,5:00:00 PM,Opening Spain,
7/21/2019,5:30:00 PM,Short Cuts To Glory (R),
7/21/2019,6:00:00 PM,Lidia's Kitchen (R),
7/21/2019,6:30:00 PM,Lidia's Italy In America (R),
7/21/2019,7:00:00 PM,Celebrity Chef (R),
7/21/2019,7:30:00 PM,David Rocco's Dolce Africa (R),
7/21/2019,8:00:00 PM,Finding Your Roots (R),
7/21/2019,9:00:00 PM,Feature Film PG (R),
7/21/2019,11:15:00 PM,Feature Film PG (R),
7/21/2019,1:15:00 XM,NSP Feature,
7/21/2019,1:30:00 XM,PP - Direct Buy,
7/21/2019,2:00:00 XM,Bliss (R),
7/21/2019,2:30:00 XM,Bliss (R),
7/21/2019,3:00:00 XM,Bliss (R),
7/21/2019,3:30:00 XM,Bliss (R),
7/21/2019,4:00:00 XM,Bliss (R),
7/21/2019,4:30:00 XM,Bliss (R),
7/21/2019,5:00:00 XM,Salven Nuestro Hogar (R),
7/21/2019,5:30:00 XM,Al Calor de la Cocina (R),
7/22/2019,6:00:00 AM,Magnifica Italia (R),
7/22/2019,6:30:00 AM,Magnifica Italia (R),
7/22/2019,7:00:00 AM,David Rocco's Dolce Vita (R),
7/22/2019,7:30:00 AM,David Rocco's Dolce Vita (R),
7/22/2019,8:00:00 AM,In The Kitchen (R),
7/22/2019,8:30:00 AM,In The Kitchen (R),
7/22/2019,9:00:00 AM,Made In Spain (R),
7/22/2019,9:30:00 AM,Pati's Mexican Table (R),
7/22/2019,10:00:00 AM,David Rocco's Dolce India,
7/22/2019,10:30:00 AM,David Rocco's Dolce Vita (R),
7/22/2019,11:00:00 AM,David Rocco's Dolce Vita (R),
7/22/2019,11:30:00 AM,In The Kitchen (R),
7/22/2019,12:00:00 PM,In The Kitchen (R),
7/22/2019,12:30:00 PM,Made In Spain (R),
7/22/2019,1:00:00 PM,MASH (R),
7/22/2019,1:30:00 PM,MASH (R),
7/22/2019,2:00:00 PM,Lidia's Italy In America (R),
7/22/2019,2:30:00 PM,Lidia's Kitchen (R),
7/22/2019,3:00:00 PM,Mexico One Plate At A Time (R),
7/22/2019,3:30:00 PM,David Rocco's Dolce Vita (R),
7/22/2019,4:00:00 PM,David Rocco's Dolce Vita (R),
7/22/2019,4:30:00 PM,Made In Spain (R),
7/22/2019,5:00:00 PM,Celebrity Taste Makers (R),
7/22/2019,5:30:00 PM,Celebrity Taste Makers (R),
7/22/2019,6:00:00 PM,Pati's Mexican Table (R),
7/22/2019,6:30:00 PM,Lidia's Kitchen (R),
7/22/2019,7:00:00 PM,MASH (R),
7/22/2019,7:30:00 PM,MASH (R),
7/22/2019,8:00:00 PM,Opening Spain,
7/22/2019,8:30:00 PM,Celebrity Taste Makers (R),
7/22/2019,9:00:00 PM,My Greek Table (R),
7/22/2019,9:30:00 PM,Michela's Tuscan Kitchen (R),
7/22/2019,10:00:00 PM,Lidia's Italy In America (R),
7/22/2019,10:30:00 PM,Lidia's Kitchen (R),
7/22/2019,11:00:00 PM,MASH (R),
7/22/2019,11:30:00 PM,MASH (R),
7/22/2019,12:00:00 XM,Top Tables Top Cities (R),
7/22/2019,12:30:00 XM,Top Tables Top Cities (R),
7/22/2019,1:00:00 XM,My Greek Table (R),
7/22/2019,1:30:00 XM,PP - Kingstar,
7/22/2019,2:00:00 XM,Bliss (R),
7/22/2019,2:30:00 XM,Bliss (R),
7/22/2019,3:00:00 XM,Bliss (R),
7/22/2019,3:30:00 XM,Bliss (R),
7/22/2019,4:00:00 XM,Bliss (R),
7/22/2019,4:30:00 XM,Bliss (R),
7/22/2019,5:00:00 XM,Salven Nuestro Hogar (R),
7/22/2019,5:30:00 XM,Al Calor de la Cocina (R),
7/23/2019,6:00:00 AM,Magnifica Italia (R),
7/23/2019,6:30:00 AM,Magnifica Italia (R),
7/23/2019,7:00:00 AM,David Rocco's Dolce Vita (R),
7/23/2019,7:30:00 AM,David Rocco's Dolce Vita (R),
7/23/2019,8:00:00 AM,In The Kitchen (R),
7/23/2019,8:30:00 AM,In The Kitchen (R),
7/23/2019,9:00:00 AM,Made In Spain (R),
7/23/2019,9:30:00 AM,Pati's Mexican Table (R),
7/23/2019,10:00:00 AM,David Rocco's Dolce India,
7/23/2019,10:30:00 AM,David Rocco's Dolce Vita (R),
7/23/2019,11:00:00 AM,David Rocco's Dolce Vita (R),
7/23/2019,11:30:00 AM,In The Kitchen (R),
7/23/2019,12:00:00 PM,In The Kitchen (R),
7/23/2019,12:30:00 PM,Made In Spain (R),
7/23/2019,1:00:00 PM,MASH (R),
7/23/2019,1:30:00 PM,MASH (R),
7/23/2019,2:00:00 PM,Lidia's Italy In America (R),
7/23/2019,2:30:00 PM,Lidia's Kitchen (R),
7/23/2019,3:00:00 PM,Mexico One Plate At A Time (R),
7/23/2019,3:30:00 PM,David Rocco's Dolce Vita (R),
7/23/2019,4:00:00 PM,David Rocco's Dolce Vita (R),
7/23/2019,4:30:00 PM,Made In Spain (R),
7/23/2019,5:00:00 PM,Celebrity Taste Makers (R),
7/23/2019,5:30:00 PM,Celebrity Taste Makers (R),
7/23/2019,6:00:00 PM,Pati's Mexican Table (R),
7/23/2019,6:30:00 PM,Lidia's Kitchen (R),
7/23/2019,7:00:00 PM,MASH (R),
7/23/2019,7:30:00 PM,MASH (R),
7/23/2019,8:00:00 PM,Alex Polizzi's Secret Spain (R),
7/23/2019,9:00:00 PM,Finding Your Roots (R),
7/23/2019,10:00:00 PM,Our Dream Hotel (R),
7/23/2019,11:00:00 PM,MASH (R),
7/23/2019,11:30:00 PM,MASH (R),
7/23/2019,12:00:00 XM,Pati's Mexican Table (R),
7/23/2019,12:30:00 XM,Pati's Mexican Table (R),
7/23/2019,1:00:00 XM,David Rocco's Dolce Africa (R),
7/23/2019,1:30:00 XM,PP - Kingstar,
7/23/2019,2:00:00 XM,Bliss (R),
7/23/2019,2:30:00 XM,Bliss (R),
7/23/2019,3:00:00 XM,Bliss (R),
7/23/2019,3:30:00 XM,Bliss (R),
7/23/2019,4:00:00 XM,Bliss (R),
7/23/2019,4:30:00 XM,Bliss (R),
7/23/2019,5:00:00 XM,Salven Nuestro Hogar (R),
7/23/2019,5:30:00 XM,Al Calor de la Cocina (R),
7/24/2019,6:00:00 AM,Magnifica Italia (R),
7/24/2019,6:30:00 AM,Magnifica Italia (R),
7/24/2019,7:00:00 AM,David Rocco's Dolce Vita (R),
7/24/2019,7:30:00 AM,David Rocco's Dolce Vita (R),
7/24/2019,8:00:00 AM,In The Kitchen (R),
7/24/2019,8:30:00 AM,In The Kitchen (R),
7/24/2019,9:00:00 AM,Made In Spain (R),
7/24/2019,9:30:00 AM,Pati's Mexican Table (R),
7/24/2019,10:00:00 AM,David Rocco's Dolce India,
7/24/2019,10:30:00 AM,David Rocco's Dolce Vita (R),
7/24/2019,11:00:00 AM,David Rocco's Dolce Vita (R),
7/24/2019,11:30:00 AM,In The Kitchen (R),
7/24/2019,12:00:00 PM,In The Kitchen (R),
7/24/2019,12:30:00 PM,Made In Spain (R),
7/24/2019,1:00:00 PM,MASH (R),
7/24/2019,1:30:00 PM,MASH (R),
7/24/2019,2:00:00 PM,Lidia's Italy In America (R),
7/24/2019,2:30:00 PM,Lidia's Kitchen (R),
7/24/2019,3:00:00 PM,Mexico One Plate At A Time (R),
7/24/2019,3:30:00 PM,David Rocco's Dolce Vita (R),
7/24/2019,4:00:00 PM,David Rocco's Dolce Vita (R),
7/24/2019,4:30:00 PM,Made In Spain (R),
7/24/2019,5:00:00 PM,Celebrity Taste Makers (R),
7/24/2019,5:30:00 PM,Celebrity Taste Makers (R),
7/24/2019,6:00:00 PM,Pati's Mexican Table (R),
7/24/2019,6:30:00 PM,Lidia's Kitchen (R),
7/24/2019,7:00:00 PM,MASH (R),
7/24/2019,7:30:00 PM,MASH (R),
7/24/2019,8:00:00 PM,Top Tables Top Cities (R),
7/24/2019,8:30:00 PM,Top Tables Top Cities (R),
7/24/2019,9:00:00 PM,There's No Taste Like Home (R),
7/24/2019,10:00:00 PM,Gino's Italian Escape (R),
7/24/2019,10:30:00 PM,Gino's Italian Escape (R),
7/24/2019,11:00:00 PM,MASH (R),
7/24/2019,11:30:00 PM,MASH (R),
7/24/2019,12:00:00 XM,David Rocco's Dolce Africa (R),
7/24/2019,12:30:00 XM,David Rocco's Dolce Napoli (R),
7/24/2019,1:00:00 XM,PP - Kingstar,
7/24/2019,1:30:00 XM,PP - Kingstar,
7/24/2019,2:00:00 XM,Bliss (R),
7/24/2019,2:30:00 XM,Bliss (R),
7/24/2019,3:00:00 XM,Bliss (R),
7/24/2019,3:30:00 XM,Bliss (R),
7/24/2019,4:00:00 XM,Bliss (R),
7/24/2019,4:30:00 XM,Bliss (R),
7/24/2019,5:00:00 XM,Salven Nuestro Hogar (R),
7/24/2019,5:30:00 XM,Al Calor de la Cocina (R),
7/25/2019,6:00:00 AM,Magnifica Italia (R),
7/25/2019,6:30:00 AM,Magnifica Italia (R),
7/25/2019,7:00:00 AM,David Rocco's Dolce Vita (R),
7/25/2019,7:30:00 AM,David Rocco's Dolce Vita (R),
7/25/2019,8:00:00 AM,In The Kitchen (R),
7/25/2019,8:30:00 AM,In The Kitchen (R),
7/25/2019,9:00:00 AM,Made In Spain (R),
7/25/2019,9:30:00 AM,Pati's Mexican Table (R),
7/25/2019,10:00:00 AM,David Rocco's Dolce India,
7/25/2019,10:30:00 AM,David Rocco's Dolce Vita (R),
7/25/2019,11:00:00 AM,David Rocco's Dolce Vita (R),
7/25/2019,11:30:00 AM,In The Kitchen (R),
7/25/2019,12:00:00 PM,In The Kitchen (R),
7/25/2019,12:30:00 PM,Made In Spain (R),
7/25/2019,1:00:00 PM,MASH (R),
7/25/2019,1:30:00 PM,MASH (R),
7/25/2019,2:00:00 PM,Lidia's Italy In America (R),
7/25/2019,2:30:00 PM,Lidia's Kitchen (R),
7/25/2019,3:00:00 PM,Mexico One Plate At A Time (R),
7/25/2019,3:30:00 PM,David Rocco's Dolce Vita (R),
7/25/2019,4:00:00 PM,David Rocco's Dolce Vita (R),
7/25/2019,4:30:00 PM,Made In Spain (R),
7/25/2019,5:00:00 PM,Celebrity Taste Makers (R),
7/25/2019,5:30:00 PM,Celebrity Taste Makers (R),
7/25/2019,6:00:00 PM,Pati's Mexican Table (R),
7/25/2019,6:30:00 PM,Lidia's Kitchen (R),
7/25/2019,7:00:00 PM,MASH (R),
7/25/2019,7:30:00 PM,MASH (R),
7/25/2019,8:00:00 PM,Celebrity Chef (R),
7/25/2019,8:30:00 PM,Pati's Mexican Table (R),
7/25/2019,9:00:00 PM,Silvia's Italian Table (R),
7/25/2019,9:30:00 PM,Made In Italy (R),
7/25/2019,10:00:00 PM,Tastes Like Home (R),
7/25/2019,10:30:00 PM,Tastes Like Home (R),
7/25/2019,11:00:00 PM,MASH (R),
7/25/2019,11:30:00 PM,MASH (R),
7/25/2019,12:00:00 XM,Second Chance Summer (R),
7/25/2019,1:00:00 XM,David Rocco's Dolce Napoli (R),
7/25/2019,1:30:00 XM,PP - Kingstar,
7/25/2019,2:00:00 XM,Bliss (R),
7/25/2019,2:30:00 XM,Bliss (R),
7/25/2019,3:00:00 XM,Bliss (R),
7/25/2019,3:30:00 XM,Bliss (R),
7/25/2019,4:00:00 XM,Bliss (R),
7/25/2019,4:30:00 XM,Bliss (R),
7/25/2019,5:00:00 XM,Salven Nuestro Hogar (R),
7/25/2019,5:30:00 XM,Al Calor de la Cocina (R),
7/26/2019,6:00:00 AM,Magnifica Italia (R),
7/26/2019,6:30:00 AM,Magnifica Italia (R),
7/26/2019,7:00:00 AM,David Rocco's Dolce Vita (R),
7/26/2019,7:30:00 AM,David Rocco's Dolce Vita (R),
7/26/2019,8:00:00 AM,In The Kitchen (R),
7/26/2019,8:30:00 AM,In The Kitchen (R),
7/26/2019,9:00:00 AM,Made In Spain (R),
7/26/2019,9:30:00 AM,Pati's Mexican Table (R),
7/26/2019,10:00:00 AM,David Rocco's Dolce India,
7/26/2019,10:30:00 AM,David Rocco's Dolce Vita (R),
7/26/2019,11:00:00 AM,David Rocco's Dolce Vita (R),
7/26/2019,11:30:00 AM,In The Kitchen (R),
7/26/2019,12:00:00 PM,In The Kitchen (R),
7/26/2019,12:30:00 PM,Made In Spain (R),
7/26/2019,1:00:00 PM,MASH (R),
7/26/2019,1:30:00 PM,MASH (R),
7/26/2019,2:00:00 PM,Lidia's Italy In America (R),
7/26/2019,2:30:00 PM,Lidia's Kitchen (R),
7/26/2019,3:00:00 PM,Mexico One Plate At A Time (R),
7/26/2019,3:30:00 PM,David Rocco's Dolce Vita (R),
7/26/2019,4:00:00 PM,David Rocco's Dolce Vita (R),
7/26/2019,4:30:00 PM,Made In Spain (R),
7/26/2019,5:00:00 PM,Celebrity Taste Makers (R),
7/26/2019,5:30:00 PM,Celebrity Taste Makers (R),
7/26/2019,6:00:00 PM,Pati's Mexican Table (R),
7/26/2019,6:30:00 PM,Lidia's Kitchen (R),
7/26/2019,7:00:00 PM,MASH (R),
7/26/2019,7:30:00 PM,MASH (R),
7/26/2019,8:00:00 PM,MASH (R),
7/26/2019,8:30:00 PM,MASH (R),
7/26/2019,9:00:00 PM,Feature Film 18+ (R),
7/26/2019,12:20:00 XM,MASH (R),
7/26/2019,12:50:00 XM,MASH (R),
7/26/2019,1:20:00 XM,MASH (R),
7/26/2019,1:50:00 XM,NSP Feature,
7/26/2019,2:00:00 XM,Bliss (R),
7/26/2019,2:30:00 XM,Bliss (R),
7/26/2019,3:00:00 XM,Bliss (R),
7/26/2019,3:30:00 XM,Bliss (R),
7/26/2019,4:00:00 XM,Bliss (R),
7/26/2019,4:30:00 XM,Bliss (R),
7/26/2019,5:00:00 XM,Salven Nuestro Hogar (R),
7/26/2019,5:30:00 XM,Al Calor de la Cocina (R),
7/27/2019,6:00:00 AM,Magnifica Italia (R),
7/27/2019,6:30:00 AM,PP - Kingstar,
7/27/2019,7:00:00 AM,David Rocco's Dolce Vita (R),
7/27/2019,7:30:00 AM,PP - Direct Buy,
7/27/2019,8:00:00 AM,In The Kitchen (R),
7/27/2019,8:30:00 AM,PP - Direct Buy,
7/27/2019,9:00:00 AM,Feature Film PG (R),
7/27/2019,11:30:00 AM,Feature Film PG (R),
7/27/2019,1:30:00 PM,Feature Film PG (R),
7/27/2019,3:30:00 PM,MASH (R),
7/27/2019,4:00:00 PM,MASH (R),
7/27/2019,4:30:00 PM,MASH (R),
7/27/2019,5:00:00 PM,MASH (R),
7/27/2019,5:30:00 PM,MASH (R),
7/27/2019,6:00:00 PM,MASH (R),
7/27/2019,6:30:00 PM,MASH (R),
7/27/2019,7:00:00 PM,Santana Live at The House of Blues in Vegas (R),
7/27/2019,8:00:00 PM,Rodrigo y Gabriela Rock en Seine (R),
7/27/2019,9:00:00 PM,Feature Film 18+ (R),
7/27/2019,11:30:00 PM,Feature Film 14+ (R),
7/27/2019,1:45:00 XM,NSP Feature,
7/27/2019,2:00:00 XM,Bliss (R),
7/27/2019,2:30:00 XM,Bliss (R),
7/27/2019,3:00:00 XM,Bliss (R),
7/27/2019,3:30:00 XM,Bliss (R),
7/27/2019,4:00:00 XM,Bliss (R),
7/27/2019,4:30:00 XM,Bliss (R),
7/27/2019,5:00:00 XM,Salven Nuestro Hogar (R),
7/27/2019,5:30:00 XM,Al Calor de la Cocina (R),
7/28/2019,6:00:00 AM,PP - In Conversazione,
7/28/2019,6:30:00 AM,PP - Kingstar,
7/28/2019,7:00:00 AM,Opening Spain,
7/28/2019,7:30:00 AM,PP - Kingstar,
7/28/2019,8:00:00 AM,PP - Kingstar,
7/28/2019,8:30:00 AM,PP - Direct Buy,
7/28/2019,9:00:00 AM,Feature Film 14+ (R),
7/28/2019,11:00:00 AM,Feature Film 14+ (R),
7/28/2019,1:00:00 PM,Feature Film 14+ (R),
7/28/2019,3:00:00 PM,John Williams Gala (R),
7/28/2019,5:00:00 PM,Opening Spain,
7/28/2019,5:30:00 PM,Short Cuts To Glory (R),
7/28/2019,6:00:00 PM,Lidia's Kitchen (R),
7/28/2019,6:30:00 PM,Lidia's Italy In America (R),
7/28/2019,7:00:00 PM,Celebrity Chef (R),
7/28/2019,7:30:00 PM,David Rocco's Dolce Africa (R),
7/28/2019,8:00:00 PM,Finding Your Roots (R),
7/28/2019,9:00:00 PM,Feature Film 14+ (R),
7/28/2019,12:35:00 XM,MASH (R),
7/28/2019,1:30:00 XM,PP - Direct Buy,
7/28/2019,2:00:00 XM,Bliss (R),
7/28/2019,2:30:00 XM,Bliss (R),
7/28/2019,3:00:00 XM,Bliss (R),
7/28/2019,3:30:00 XM,Bliss (R),
7/28/2019,4:00:00 XM,Bliss (R),
7/28/2019,4:30:00 XM,Bliss (R),
7/28/2019,5:00:00 XM,Salven Nuestro Hogar (R),
7/28/2019,5:30:00 XM,Al Calor de la Cocina (R),